Title,Price,Description,Link,Date,Usage
2 subwoofer met top speakers,"€ 200,00",2 subwoofer met top speakers,No link,26 dec 24,Zo goed als nieuw
Mackie DRM18S actieve subwoofer 18 inch 2000W,"€ 1.445,00","Waarom bax-shop.nl? Gratis bezorging voor bestellingen boven de €75,- 30 dagen ""niet-goed-geld-terug"" garantie stan",https://www.marktplaats.nl/v/muziek-en-instrumenten/speakers/a1358334763-mackie-drm18s-actieve-subwoofer-18-inch-2000w,26 dec 24,Nieuw
Subwoofer,Bieden,15 inch subwoofer 2 stuks gaan weg van wegen ander merk daarom zijn deze overbodig,No link,1 nov 24,Zo goed als nieuw
Devine Onyx 15SA 15 inch actieve subwoofer,"€ 429,00","Waarom bax-shop.nl? Gratis bezorging voor bestellingen boven de €75,- 30 dagen ""niet-goed-geld-terug"" garantie stan",https://www.marktplaats.nl/v/muziek-en-instrumenten/speakers/a1358332429-devine-onyx-15sa-15-inch-actieve-subwoofer,1 nov 24,Nieuw
400 watt subwoofer versterker,"€ 20,00",400 watt subwoofer versterker,No link,7 dec 24,Zo goed als nieuw
Yamaha DXS 18 actieve subwoofer,"€ 1.565,00","Waarom bax-shop.nl? Gratis bezorging voor bestellingen boven de €75,- 30 dagen ""niet-goed-geld-terug"" garantie stan",https://www.marktplaats.nl/v/muziek-en-instrumenten/speakers/a1358330154-yamaha-dxs-18-actieve-subwoofer,7 dec 24,Nieuw
Ibiza subwoofer sub15a,"€ 200,00",Ik verkoop dit omdat ik stop met mijn verhuur bedrijf. Nette subwoofer! Ik heb er 2 van dit model.,No link,2 nov 24,Ophalen
Devine Onyx 12SA 12 inch actieve subwoofer,"€ 386,00","Waarom bax-shop.nl? Gratis bezorging voor bestellingen boven de €75,- 30 dagen ""niet-goed-geld-terug"" garantie stan",https://www.marktplaats.nl/v/muziek-en-instrumenten/speakers/a1358332436-devine-onyx-12sa-12-inch-actieve-subwoofer,2 nov 24,Nieuw
N-Gear The Flash Banger 777,"€ 50,00",￼ ￼ ￼ ￼ ￼ ￼ de flits de flits banger 777 ￼ ￼ ￼ ￼ ￼ 400 watt￼ wie neemt het feest? Jij brengt het feest! Er was een flash en toen e,https://www.marktplaats.nl/v/muziek-en-instrumenten/soundmodules/m2223918372-n-gear-the-flash-banger-777,Vandaag,Nieuw
Devine Axeo 15SA actieve 15 inch subwoofer,"€ 249,00","Waarom bax-shop.nl? Gratis bezorging voor bestellingen boven de €75,- 30 dagen ""niet-goed-geld-terug"" garantie stan",https://www.marktplaats.nl/v/muziek-en-instrumenten/speakers/a1508958349-devine-axeo-15sa-actieve-15-inch-subwoofer,Vandaag,Nieuw
M.I.L.L.Y IV Active PA geluids set,"€ 225,00",Pa speaker set gebruikt met 2x speakon kabels.. 2X tussenpaal. 2X adapter voor 2 speakers. Versatile sound ensemble: 2.1 Active sp,https://www.marktplaats.nl/v/muziek-en-instrumenten/dj-sets-en-draaitafels/m2223341459-m-i-l-l-y-iv-active-pa-geluids-set,Eergisteren,Zo goed als nieuw
Devine Onyx 18SA 18 inch actieve subwoofer,"€ 499,00","Waarom bax-shop.nl? Gratis bezorging voor bestellingen boven de €75,- 30 dagen ""niet-goed-geld-terug"" garantie stan",https://www.marktplaats.nl/v/muziek-en-instrumenten/speakers/a1358317217-devine-onyx-18sa-18-inch-actieve-subwoofer,Eergisteren,Nieuw
Fenton spa1200 1200w watt speakers met subwoofer karaoke,Bieden,"Te koop, weinig gebruikte speaker set van 1200w. Met ingebouwde versterkers verzekerd van heerlijke harde heldere muziek. Een subw",https://www.marktplaats.nl/v/muziek-en-instrumenten/versterkers-keyboard-monitor-en-pa/m2219645644-fenton-spa1200-1200w-watt-speakers-met-subwoofer-karaoke,4 jan 25,Zo goed als nieuw
Omnitronic AZX-115 passieve 15 inch subwoofer,"€ 263,00","Waarom bax-shop.nl? Gratis bezorging voor bestellingen boven de €75,- 30 dagen ""niet-goed-geld-terug"" garantie stan",https://www.marktplaats.nl/v/muziek-en-instrumenten/speakers/a1508958826-omnitronic-azx-115-passieve-15-inch-subwoofer,4 jan 25,Nieuw
Subwoofer kabels,Bieden,Subwoofer kabels rode kabel 4m incl zekering,No link,8 nov 24,Zo goed als nieuw
Penn Elcom Warnex verf zwarte spetterlak voor luidsprekers,"€ 38,00","Geef je luidsprekers een compleet nieuwe look met deze warnex van penn elcom. Warnex is zwarte spetterlak, zoals die op veel luids",https://www.marktplaats.nl/v/muziek-en-instrumenten/behuizingen-en-koffers/a1486831238-penn-elcom-warnex-verf-zwarte-spetterlak-voor-luidsprekers,10 dec 24,Nieuw
(B-Stock) dB Technologies SUB 915 actieve 15 inch subwoofer,"€ 776,00","Van €1149.00 Voor €776.00 | Gratis bezorging voor bestellingen boven de €75,- | 30 dagen ""niet-goed-geld-terug",https://www.marktplaats.nl/v/muziek-en-instrumenten/speakers/a1508958728-b-stock-db-technologies-sub-915-actieve-15-inch-subwoofer,10 dec 24,Nieuw
Genelec 7350APM studio subwoofer,"€ 1.259,00","Waarom bax-shop.nl? Gratis bezorging voor bestellingen boven de €75,- 30 dagen ""niet-goed-geld-terug"" garantie stan",https://www.marktplaats.nl/v/muziek-en-instrumenten/speakers/a1440150826-genelec-7350apm-studio-subwoofer,10 dec 24,Nieuw
Gravity SP2332EXTB M20 tussenpaal verlengstuk 50cm,"€ 11,50","Verleng je tussenpaal met dit gravity sp2332extb m20 tussenpaal verlengstuk van 50cm. Het verlengstuk is eenvoudig in gebruik, je",https://www.marktplaats.nl/v/muziek-en-instrumenten/standaards/a1486831235-gravity-sp2332extb-m20-tussenpaal-verlengstuk-50cm,10 dec 24,Nieuw
Devine Onyx 10SXA actieve subwoofer,"€ 279,00","Waarom bax-shop.nl? Gratis bezorging voor bestellingen boven de €75,- 30 dagen ""niet-goed-geld-terug"" garantie stan",https://www.marktplaats.nl/v/muziek-en-instrumenten/speakers/a1358339782-devine-onyx-10sxa-actieve-subwoofer,10 dec 24,Nieuw
DAP Pure-15AS actieve 15 inch subwoofer met DSP,"€ 650,00","Waarom bax-shop.nl? Gratis bezorging voor bestellingen boven de €75,- 30 dagen ""niet-goed-geld-terug"" garantie stan",https://www.marktplaats.nl/v/muziek-en-instrumenten/speakers/a1509797306-dap-pure-15as-actieve-15-inch-subwoofer-met-dsp,10 dec 24,Nieuw
HK Audio Polar 10 subwoofer (nieuw),"€ 390,00",Nieuw in doos hk audio polar 10 let op. Alleen de subwoofer. De 2-delige staande speaker toren ontbreekt prijs 390 euro inclusief,No link,10 dec 24,Nieuw
(B-Stock) Presonus AIR15S 15 inch actieve subwoofer,"€ 545,00","Van €839.00 Voor €545.00 | Gratis bezorging voor bestellingen boven de €75,- | 30 dagen ""niet-goed-geld-terug&",https://www.marktplaats.nl/v/muziek-en-instrumenten/speakers/a1508958933-b-stock-presonus-air15s-15-inch-actieve-subwoofer,10 dec 24,Nieuw
Samson DMS80 Monitor system compleet met boxen en Subwoofer,Bieden,Samson dms80 monitor system compleet met boxen en subwoofer. In heel goede staat. Zeer weinig gebruikt. Super geluid en mogelijkhe,No link,1 dec 24,Zo goed als nieuw
(B-Stock) Devine Onyx 18SA 18 inch actieve subwoofer,"€ 474,00","Van €499.00 Voor €474.00 | Gratis bezorging voor bestellingen boven de €75,- | 30 dagen ""niet-goed-geld-terug&",https://www.marktplaats.nl/v/muziek-en-instrumenten/speakers/a1508960707-b-stock-devine-onyx-18sa-18-inch-actieve-subwoofer,1 dec 24,Nieuw
"2x subwoofer, werking onbekend.","€ 250,00","2 subwoofers, werking van de subs is onbekend. In een van de 2 subs zit een nette rcf driver(welke werkend is weggezet) maar in pa",https://www.marktplaats.nl/v/muziek-en-instrumenten/versterkers-keyboard-monitor-en-pa/m2220252697-2x-subwoofer-werking-onbekend,5 jan 25,Gebruikt
(B-Stock) Devine Onyx 15SA 15 inch actieve subwoofer,"€ 397,00","Van €429.00 Voor €397.00 | Gratis bezorging voor bestellingen boven de €75,- | 30 dagen ""niet-goed-geld-terug&",https://www.marktplaats.nl/v/muziek-en-instrumenten/speakers/a1508959212-b-stock-devine-onyx-15sa-15-inch-actieve-subwoofer,5 jan 25,Nieuw
Versterker subwoofer,"€ 50,00",Versterker subwoofer,No link,10 okt 24,Ophalen
KRK S8.4 actieve studio subwoofer (per stuk),"€ 275,00","Waarom bax-shop.nl? Gratis bezorging voor bestellingen boven de €75,- 30 dagen ""niet-goed-geld-terug"" garantie stan",https://www.marktplaats.nl/v/muziek-en-instrumenten/speakers/a1437130867-krk-s8-4-actieve-studio-subwoofer-per-stuk,10 okt 24,Nieuw
Actieve subwoofer Electro Voice ELX 118P 1x18 inch,"€ 1.000,00","Wegens beëindiging van de band, twee uitstekend wekende subwoofers van het merk electro voice. Nieuwprijs €940,- per stuk. Ze",No link,6 jan 25,Zo goed als nieuw
KRK S10.4 actieve studio subwoofer (per stuk),"€ 376,00","Waarom bax-shop.nl? Gratis bezorging voor bestellingen boven de €75,- 30 dagen ""niet-goed-geld-terug"" garantie stan",https://www.marktplaats.nl/v/muziek-en-instrumenten/speakers/a1437130750-krk-s10-4-actieve-studio-subwoofer-per-stuk,6 jan 25,Nieuw
Omnitronic actieve subwoofer AZX,"€ 349,00",Omnitronic actieve subwoofer azx,No link,21 okt 24,Ophalen of Verzenden
(B-Stock) Devine Onyx 18SA 18 inch actieve subwoofer,"€ 462,00","Van €499.00 Voor €462.00 | Gratis bezorging voor bestellingen boven de €75,- | 30 dagen ""niet-goed-geld-terug&",https://www.marktplaats.nl/v/muziek-en-instrumenten/speakers/a1508960630-b-stock-devine-onyx-18sa-18-inch-actieve-subwoofer,21 okt 24,Nieuw
Te koop: Diverse geluidsapparatuur en disco lampen,"€ 0,00",Speakers: foto1 4x soundlab 15inch 4x dap dubbele woofer 15inch foto2 3x the box set (luidsprekers + subwoofer) | verkocht 3x fohn,https://www.marktplaats.nl/v/muziek-en-instrumenten/versterkers-keyboard-monitor-en-pa/m2222764886-te-koop-diverse-geluidsapparatuur-en-disco-lampen,12 jan 25,Gebruikt
(B-Stock) Devine Onyx 18SA 18 inch actieve subwoofer,"€ 462,00","Van €499.00 Voor €462.00 | Gratis bezorging voor bestellingen boven de €75,- | 30 dagen ""niet-goed-geld-terug&",https://www.marktplaats.nl/v/muziek-en-instrumenten/speakers/a1508960621-b-stock-devine-onyx-18sa-18-inch-actieve-subwoofer,12 jan 25,Nieuw
Muziek installatie,"€ 450,00",Dit is een clubmate ii muziek installatie. 15 Inch subwoofer met 2 8 inch satellieten. Met een gecombineerd vermogen van 700 watt.,https://www.marktplaats.nl/v/muziek-en-instrumenten/versterkers-keyboard-monitor-en-pa/m2196763038-muziek-installatie,7 nov 24,Gebruikt
(B-Stock) Devine Onyx 18SA 18 inch actieve subwoofer,"€ 487,00","Van €499.00 Voor €487.00 | Gratis bezorging voor bestellingen boven de €75,- | 30 dagen ""niet-goed-geld-terug&",https://www.marktplaats.nl/v/muziek-en-instrumenten/speakers/a1503103945-b-stock-devine-onyx-18sa-18-inch-actieve-subwoofer,7 nov 24,Nieuw
DJ Mediaspelers Set - Reloop RMX60 Gemini MDJ-900 & MDJ-1000,Bieden,"Complete dj set in de aanbieding, niewprijs set: €1695. Bij interesse, ook eventueel in overleg los van elkaar over te nemen.",https://www.marktplaats.nl/v/muziek-en-instrumenten/dj-sets-en-draaitafels/m2222967785-dj-mediaspelers-set-reloop-rmx60-gemini-mdj-900-mdj-1000,13 jan 25,Gebruikt
(B-Stock) Devine Onyx 15SA 15 inch actieve subwoofer,"€ 397,00","Van €429.00 Voor €397.00 | Gratis bezorging voor bestellingen boven de €75,- | 30 dagen ""niet-goed-geld-terug&",https://www.marktplaats.nl/v/muziek-en-instrumenten/speakers/a1508982269-b-stock-devine-onyx-15sa-15-inch-actieve-subwoofer,13 jan 25,Nieuw
Twee EV tops en dap audio subwoofer,"€ 800,00",Ik verkoop dit omdat het niet meer gebruikt wordt. Bekabeling en stavieven inbegrepen.,No link,4 nov 24,Gebruikt
(B-Stock) Devine Onyx 18SA 18 inch actieve subwoofer,"€ 462,00","Van €499.00 Voor €462.00 | Gratis bezorging voor bestellingen boven de €75,- | 30 dagen ""niet-goed-geld-terug&",https://www.marktplaats.nl/v/muziek-en-instrumenten/speakers/a1508958867-b-stock-devine-onyx-18sa-18-inch-actieve-subwoofer,4 nov 24,Nieuw
Vonyx Subwoofer 15 inch BI-AMP,"€ 250,00",Ik verkoop dit omdat ik stop met mijn verhuur bedrijf de subwoofer is in een goede staat ik heb er 2 stuks van staan,No link,2 nov 24,Zo goed als nieuw
(B-Stock) Devine Onyx 12SA 12 inch actieve subwoofer,"€ 357,00","Van €386.00 Voor €357.00 | Gratis bezorging voor bestellingen boven de €75,- | 30 dagen ""niet-goed-geld-terug&",https://www.marktplaats.nl/v/muziek-en-instrumenten/speakers/a1502456078-b-stock-devine-onyx-12sa-12-inch-actieve-subwoofer,2 nov 24,Nieuw
"PA 2x 18"" subwoofer met 18 sound speaker","€ 250,00",Overcompleet! Kunnen weg voor schappelijk bedrag (prijs p stuk) .,No link,25 dec 24,Gebruikt
(B-Stock) Devine Onyx 18SA 18 inch actieve subwoofer,"€ 487,00","Van €499.00 Voor €487.00 | Gratis bezorging voor bestellingen boven de €75,- | 30 dagen ""niet-goed-geld-terug&",https://www.marktplaats.nl/v/muziek-en-instrumenten/speakers/a1509692025-b-stock-devine-onyx-18sa-18-inch-actieve-subwoofer,25 dec 24,Nieuw
Omnitronic AS-1500 Activestystem + Soundcraft mixpaneel,Zie omschrijving,Bij deze bied ik de volgende set aan. De set is perfect amateur bands die een serieuze versterker en speaker set willen aanschaffe,https://www.marktplaats.nl/v/muziek-en-instrumenten/mengpanelen/m2222182962-omnitronic-as-1500-activestystem-soundcraft-mixpaneel,11 jan 25,Gebruikt
(B-Stock) Mackie DRM18S actieve subwoofer 18 inch 2000W,"€ 1.047,00","Van €1445.00 Voor €1047.00 | Gratis bezorging voor bestellingen boven de €75,- | 30 dagen ""niet-goed-geld-teru",https://www.marktplaats.nl/v/muziek-en-instrumenten/speakers/a1508960099-b-stock-mackie-drm18s-actieve-subwoofer-18-inch-2000w,11 jan 25,Nieuw
JBL EON 518S 518 S Sub Subwoofer carry tas,"€ 109,00",Jbl eon 518s 518 s sub subwoofer carry tas meerdere exemplaren aanwezig die in nieuwstaat verkeren. Prijs is per stuk.,No link,5 dec 24,Zo goed als nieuw
(B-Stock) Mackie DRM18S actieve subwoofer 18 inch 2000W,"€ 1.047,00","Van €1445.00 Voor €1047.00 | Gratis bezorging voor bestellingen boven de €75,- | 30 dagen ""niet-goed-geld-teru",https://www.marktplaats.nl/v/muziek-en-instrumenten/speakers/a1508960098-b-stock-mackie-drm18s-actieve-subwoofer-18-inch-2000w,5 dec 24,Nieuw
Dave18 G3 2.1 actief geluidsysteem 135db Peak 32-20k freqber,"€ 999,00",Te koop in bijna nieuwstaat: ld-systems dave18 g3 actieve 2.1 Geluidsset met de volgende specificaties: ld systems dave 18 g3 com,https://www.marktplaats.nl/v/muziek-en-instrumenten/versterkers-keyboard-monitor-en-pa/m2222608580-dave18-g3-2-1-actief-geluidsysteem-135db-peak-32-20k-freqber,12 jan 25,Zo goed als nieuw
(B-Stock) Devine Onyx 18SXA actieve subwoofer,"€ 424,00","Van €499.00 Voor €424.00 | Gratis bezorging voor bestellingen boven de €75,- | 30 dagen ""niet-goed-geld-terug&",https://www.marktplaats.nl/v/muziek-en-instrumenten/speakers/a1508959286-b-stock-devine-onyx-18sxa-actieve-subwoofer,26 dec 24,Nieuw
(B-Stock) JBL EON718S actieve 18 inch subwoofer met Bluetoot,"€ 923,00","Van €1055.00 Voor €923.00 | Gratis bezorging voor bestellingen boven de €75,- | 30 dagen ""niet-goed-geld-terug",https://www.marktplaats.nl/v/muziek-en-instrumenten/speakers/a1508960356-b-stock-jbl-eon718s-actieve-18-inch-subwoofer-met-bluetoot,26 dec 24,Nieuw
(B-Stock) Devine Onyx 15SA 15 inch actieve subwoofer,"€ 397,00","Van €429.00 Voor €397.00 | Gratis bezorging voor bestellingen boven de €75,- | 30 dagen ""niet-goed-geld-terug&",https://www.marktplaats.nl/v/muziek-en-instrumenten/speakers/a1508959212-b-stock-devine-onyx-15sa-15-inch-actieve-subwoofer,26 dec 24,Nieuw
(B-Stock) LD Systems SUB 88 A actieve subwoofer 2 x 8 inch,"€ 246,00","Van €289.00 Voor €246.00 | Gratis bezorging voor bestellingen boven de €75,- | 30 dagen ""niet-goed-geld-terug&",https://www.marktplaats.nl/v/muziek-en-instrumenten/speakers/a1508960373-b-stock-ld-systems-sub-88-a-actieve-subwoofer-2-x-8-inch,26 dec 24,Nieuw
(B-Stock) Devine Onyx 18SA 18 inch actieve subwoofer,"€ 474,00","Van €499.00 Voor €474.00 | Gratis bezorging voor bestellingen boven de €75,- | 30 dagen ""niet-goed-geld-terug&",https://www.marktplaats.nl/v/muziek-en-instrumenten/speakers/a1508960707-b-stock-devine-onyx-18sa-18-inch-actieve-subwoofer,26 dec 24,Nieuw
Muziek installatie compleet!,Bieden,Ook afzondelijk te koop! Complete harman kardon muziekinstallatie ervaar het ultieme geluid met deze complete harman kardon muziek,https://www.marktplaats.nl/v/muziek-en-instrumenten/overige-muziek-en-instrumenten/m2216307732-muziek-installatie-compleet,26 dec 24,Gebruikt
Yamaha Genos Keyboard Arranger,"€ 2.200,00","Yamaha genos keyboard arranger. In zeer nette staat , geen beschadigingen. Inclusief de originele yamaha speakers en krachtige sub",https://www.marktplaats.nl/v/muziek-en-instrumenten/keyboards/m2217352840-yamaha-genos-keyboard-arranger,1 jan 25,Zo goed als nieuw
Yamaha tyros 5 keyboard,"€ 2.050,00","In absolute nieuwstaat zijnde tyros 5 keyboard. Alleen thuis gebruikt. Kompleet met boxen en subwoofer , bedrading, stabiele verst",https://www.marktplaats.nl/v/muziek-en-instrumenten/keyboards/m2221064880-yamaha-tyros-5-keyboard,8 jan 25,Zo goed als nieuw
Faital Pro 10PR300 LF Driver (16 ohm),"€ 160,00",3 pieces available,No link,30 okt 24,Zo goed als nieuw
Behringer VMX 1000 DJ mixer,"€ 125,00",De vmx 1000 is een professionele 7 kanaals dj mixer met phono voorversterkers en dubbele auto-bpm counter die wel zeer scherp gepr,https://www.marktplaats.nl/v/muziek-en-instrumenten/mengpanelen/m2209090765-behringer-vmx-1000-dj-mixer,4 dec 24,Gebruikt
Yamaha Tyroa 4 XL,"€ 1.300,00","Tyros 4 xl, (dus zonder standaard) inclusief: 1.024 Mb flasgeheugen premiumpack euro&usorgan, sa2 panflute, sa2 trombone subwo",https://www.marktplaats.nl/v/muziek-en-instrumenten/keyboards/m2210281723-yamaha-tyroa-4-xl,7 dec 24,Gebruikt
Actieve 2.1 geluidsset power dynamics,"€ 1.050,00",Het gaat alleen om de 2 top speakers en 1 subwoofer. Opzoek naar een betaalbare actieve geluidsset? Voldoende voor gemiddelde driv,https://www.marktplaats.nl/v/muziek-en-instrumenten/versterkers-keyboard-monitor-en-pa/m2188314490-actieve-2-1-geluidsset-power-dynamics,9 dec 24,Gebruikt
Yamaha Genos 1,"€ 2.650,00","Deze genos is zo goed als nieuw, nauwelijks gebruikt. Krasvrij. Helemaal compleet inclusief boxen, subwoofer, onderstel, pedaal, b",https://www.marktplaats.nl/v/muziek-en-instrumenten/keyboards/m2222631790-yamaha-genos-1,12 jan 25,Zo goed als nieuw
Fun Generation ColumnMix pa-systeem,"€ 150,00","Fun generation columnmix pa-systeem. Als nieuw, 2x gebruikt. Speaker-zuilsysteem uitgerust met: 8"" woofer en 4x 2,5"" twe",https://www.marktplaats.nl/v/muziek-en-instrumenten/versterkers-keyboard-monitor-en-pa/m2171824925-fun-generation-columnmix-pa-systeem,5 okt 24,Zo goed als nieuw
Speakers en PA Systems HUREN,Zie omschrijving,"Bent u opzoek naar geweldige geluid voor op uw bruiloft, verjaardag of bedrijfsfeest tot 600 man? Huur dan bij ons uw speakers, mi",https://www.marktplaats.nl/v/muziek-en-instrumenten/versterkers-keyboard-monitor-en-pa/m2204250731-speakers-en-pa-systems-huren,12 dec 24,Nieuw
"HK Audio Elements Easy Base Stereo (4x sub, 4x top)","€ 2.200,00",Wegens beëindiging te koop als set. Niet in de losse verhuur geweest. Opzetten in 2 minuten! 2X e110 sub a - actieve subwoofer - 1,https://www.marktplaats.nl/v/muziek-en-instrumenten/versterkers-keyboard-monitor-en-pa/m2212568359-hk-audio-elements-easy-base-stereo-4x-sub-4x-top,14 dec 24,Zo goed als nieuw
HK geluidset 2.1,"€ 1.500,00","Passieve hk geluids set 2.1 - 2X toppe pro 12""' en 1x subwoofer pro 18'' - aparte versterker erbij - inclusief al",https://www.marktplaats.nl/v/muziek-en-instrumenten/dj-sets-en-draaitafels/m2202986217-hk-geluidset-2-1,21 nov 24,Gebruikt
HK Audio Premium PRO actieve set PA,"€ 1.950,00",2 x hk audio premium pro 12 a actieve luidspreker productspecificaties: frequentie bereik +/- 3db: 85 hz - 19khz frequentie bereik,https://www.marktplaats.nl/v/muziek-en-instrumenten/versterkers-keyboard-monitor-en-pa/m2218943313-hk-audio-premium-pro-actieve-set-pa,3 jan 25,Zo goed als nieuw
Yamaha Tyros 4 XXL,"€ 1.600,00",Yamaha tyros 4 xxl keyboard. Incl luxe yamaha standaard speaker set met subwoofer playlist met 1800 styles. In zeer nette staat,No link,11 dec 24,Zo goed als nieuw
Martin DK Mach CN 7 4 stuks luidsprekers.,"€ 600,00","High end martin denemarken mach cn7 professionele luidsprekers. Prijs samen 600 euro. 8 Inch woofer, 1 inch soft done tweeter stan",https://www.marktplaats.nl/v/muziek-en-instrumenten/versterkers-keyboard-monitor-en-pa/m2204479562-martin-dk-mach-cn-7-4-stuks-luidsprekers,20 dec 24,Gebruikt
Professionele speakerset geluidsset tehuur,"€ 100,00","Driveinshow geluidsinstallatie tehuur 2x subwooger 18"" 2x top 15""",No link,25 okt 24,Zo goed als nieuw
DJ Huren DJ gezocht,Op aanvraag,Inclusief: 2x speakers op statief + subwoofer 2x verlichting op statief dj booth dj mixer allround dj door mijn grote passie voor,https://www.marktplaats.nl/v/muziek-en-instrumenten/dj-sets-en-draaitafels/m2201473432-dj-huren-dj-gezocht,14 nov 24,Verzenden
Multiband Sound Enhancer stereoprocessor met subwooferuitgan,"€ 119,00",Multiband sound enhancer stereoprocessor met subwooferuitgang   deze multiband sound enhancer voegt harmonische tonen toe aan het,https://www.marktplaats.nl/v/muziek-en-instrumenten/effecten/m2207342088-multiband-sound-enhancer-stereoprocessor-met-subwooferuitgan,30 nov 24,Nieuw
pa installatie,"€ 3.400,00",Wegens beeindiging hobby zéér goed klinkende pa installatie 2500 watt 2x topkast dynacord srx1153 2x subwoofer dynacord srs118 2x,https://www.marktplaats.nl/v/muziek-en-instrumenten/versterkers-keyboard-monitor-en-pa/m2204494522-pa-installatie,22 nov 24,Gebruikt
Yamaha Tyros 4 workstation incl. speakers en standaard,"€ 1.550,00",Yamaha tyros 4 workstation: - 61 toetsen - standaard yamaha ondermeubel - lessenaar voor bladmuziek - yamaha speaker system met su,https://www.marktplaats.nl/v/muziek-en-instrumenten/keyboards/m2222130594-yamaha-tyros-4-workstation-incl-speakers-en-standaard,11 jan 25,Zo goed als nieuw
Crest Performance CPX 900 (2 stuks),N.o.t.k.,Versterker crest performance cpx 900 gcl™ “gain comparator limiter” voor maximum output zonder verlies van geluidskwaliteit 8 ohm,https://www.marktplaats.nl/v/muziek-en-instrumenten/versterkers-keyboard-monitor-en-pa/m2192565914-crest-performance-cpx-900-2-stuks,2 nov 24,Gebruikt
Johannus / Hauptwerk orgel,Bieden,Hierbij bied ik mijn johannus/ hauptwerk orgel te koop aan. Vijf jaar geleden heb ik het orgel omgebouwd naar hauptwerk. Tijdens d,https://www.marktplaats.nl/v/muziek-en-instrumenten/orgels/m2190552932-johannus-hauptwerk-orgel,30 okt 24,Ophalen
RCF LF18G401 chassis (2 stuks) voor recone,Bieden,2 stuks rcf lf18g401 chassis voor recone. Is al compleet schoongemaakt. Bieden per stuk.,No link,23 dec 24,Zo goed als nieuw
Mooie dynacord PA met 2x Torque monitor speakers,"€ 2.500,00","Weinig gebruikt, altijd netjes mee omgegaan. Mag weg wegens verbouwing van de zolder. Torque powered floor monitoren tsm 100p (1x",https://www.marktplaats.nl/v/muziek-en-instrumenten/versterkers-keyboard-monitor-en-pa/m2215047549-mooie-dynacord-pa-met-2x-torque-monitor-speakers,21 dec 24,Gebruikt
Ks audio triaks,Zie omschrijving,Op foto enkele set wordt verkocht 8xt10 w /4x t10 f/ 4 x ta4 u amps /2x stroomverdeler 16a/2 x flightcaces./ 6X dolly’s,No link,2 nov 24,Gebruikt
Yamaha Genos 2 + originele stand en speakers + soundpacks,"€ 3.800,00",Ik verkoop mijn yamaha genos 2 met originele stand en speakers met subwoofer (de stand staat niet getoond op de foto's maar ke,https://www.marktplaats.nl/v/muziek-en-instrumenten/keyboards/m2222883294-yamaha-genos-2-originele-stand-en-speakers-soundpacks,13 jan 25,Nieuw
Speciale prijs voor 2 polar 12 actieve PA set !,Op aanvraag,De hele maand december voor de beste prijs ! Black december 😃🙃 2 keer polar 12 compleet nieuw met hoezen ! Voldoende voorraad !,https://www.marktplaats.nl/v/muziek-en-instrumenten/versterkers-keyboard-monitor-en-pa/m2207670487-speciale-prijs-voor-2-polar-12-actieve-pa-set,3 dec 24,Nieuw
"Tyros 4 (61) + speakers, sub, standaard, etc. ❗EERST LEZEN ❗","€ 1.750,00","Tyros 4 xl (61 toetsen) met extra ingebouwde hd. Met speakers, subwoofer, (niet originele) standaard, lessenaar, flightcase, voetp",https://www.marktplaats.nl/v/muziek-en-instrumenten/keyboards/m2099726252-tyros-4-61-speakers-sub-standaard-etc-eerst-lezen,31 dec 24,Zo goed als nieuw
Speakerset Alto ts215 met Alto 218s,"€ 1.600,00",Speakerset bestaande uit 2x alto ts215 speaker 2 x alto 218s subwoofer set is actief dus plug en play set is inclusief hoezen en t,https://www.marktplaats.nl/v/muziek-en-instrumenten/versterkers-keyboard-monitor-en-pa/m2186806250-speakerset-alto-ts215-met-alto-218s,25 okt 24,Zo goed als nieuw
Dj set die met cd’s werkt + 2 speakers,"€ 0,00",Dit is exclusief kabels,No link,30 okt 24,Ophalen
Penn Elcom Warnex verf zwarte spetterlak voor luidsprekers,"€ 38,00","Geef je luidsprekers een compleet nieuwe look met deze warnex van penn elcom. Warnex is zwarte spetterlak, zoals die op veel luids",https://www.marktplaats.nl/v/muziek-en-instrumenten/behuizingen-en-koffers/a1486059694-penn-elcom-warnex-verf-zwarte-spetterlak-voor-luidsprekers,23 okt 24,Nieuw
Gravity SP2332B Verstelbare tussenpaal 35mm op M20,"€ 20,90",De gravity sp2332b is een verstelbare tussenpaal die aan de onderzijde voorzien is van m20 schroefdraad en aan de bovenzijde 35mm,https://www.marktplaats.nl/v/muziek-en-instrumenten/standaards/a1477960885-gravity-sp2332b-verstelbare-tussenpaal-35mm-op-m20,23 okt 24,Nieuw
Electro-Voice ELX200-12S passieve subwoofer + beschermhoes,"€ 762,00","Waarom bax-shop.nl? Gratis bezorging voor bestellingen boven de €75,- 30 dagen ""niet-goed-geld-terug"" garantie stan",https://www.marktplaats.nl/v/muziek-en-instrumenten/speakers/a1358334363-electro-voice-elx200-12s-passieve-subwoofer-beschermhoes,23 okt 24,Nieuw
Electro Voice EVID 12.1 Subwoofer 200 Watt,"€ 100,00","Mooi subwoofertje van electro voice, kan in een hoek gemonteerd worden. Geef wat extra bas in uw mancafe of kroeg. Kost altijd nog",https://www.marktplaats.nl/v/muziek-en-instrumenten/licht-en-laser/m2185486766-electro-voice-evid-12-1-subwoofer-200-watt,23 okt 24,Zo goed als nieuw
