Title,Price,Description,Link,Date,Usage,Brand,Model,ClassifiedDate
HP Elitebook 840 G6 | Intel i5 | 16GB | 512 SSD | W11 |ACTIE,"€ 399,00",Hp elitebook 840 g6 refurbished a grade. Kan een minimaal krasje opzitten. Intel i5 8365u 16 gb ddr4( uitbreiding is mogelijk via,https://www.marktplaats.nl/v/computers-en-software/windows-laptops/a1424376685-hp-elitebook-840-g6-intel-i5-16gb-512-ssd-w11-actie,Gisteren,Zo goed als nieuw,HP,Elitebook 840 G6,Gisteren
"100+ Refurbished laptops i3, i5, i7 vanaf 150,-. Garantie!","€ 150,00","Alléén bij welhof.com een ruim assortiment refurbished laptops! Verschillende merken (zoals dell, hp) en uitvoeringen (i3, i5, i7)",https://www.marktplaats.nl/v/computers-en-software/windows-laptops/a1438175080-100-refurbished-laptops-i3-i5-i7-vanaf-150-garantie,Gisteren,Zo goed als nieuw,Unknown,Unknown,Gisteren
"Goedkoopste, A-Kwaliteit compatible inktcartridges &amp; toners","€ 9,95","Bent u op zoek naar de goedkoopste inkt , maar wilt u vooral hoge kwaliteit printerinkt kopen? U bent bij inktmedia op het juiste",https://www.marktplaats.nl/v/computers-en-software/printerbenodigdheden/a1386409521-goedkoopste-a-kwaliteit-compatible-inktcartridges-amp-toners,Gisteren,Nieuw,Unknown,Unknown,Gisteren
HP 400 G3 Mini | Core i5 / 8GB / 256GB SSD,"€ 149,00",Hp prodesk 400 g3 dm mini zeer kleine en snelle pc met een 7e generatie intel core i5 processor. Inclusief adapter en netsnoer. Pr,https://www.marktplaats.nl/v/computers-en-software/desktop-pc-s/a1494089375-hp-400-g3-mini-core-i5-8gb-256gb-ssd,Gisteren,Gebruikt,HP,ProDesk 400 G3 Mini,Gisteren
HP Pavilion 15-eg2852nd | Intel Core i7 | 16GB,"€ 625,00",De hp pavilion 15-eg2852nd is een krachtige laptop die ideaal is voor zowel werk als entertainment. Deze laptop heeft alleen als s,https://www.marktplaats.nl/v/computers-en-software/windows-laptops/a1508870734-hp-pavilion-15-eg2852nd-intel-core-i7-16gb,Gisteren,Zo goed als nieuw,HP,Pavilion 15-eg2852nd,Gisteren
HP HPE ProLiant DL360 DL380 ML350 Gen8 Gen9 Gen10 Gen10+,"€ 69,00",Serverzaak.nl levert diverse merken en modellen refurbished servers volledig getest met garantie. Stel uw eigen server samen op on,https://www.marktplaats.nl/v/computers-en-software/servers/a1348926231-hp-hpe-proliant-dl360-dl380-ml350-gen8-gen9-gen10-gen10,Gisteren,Zo goed als nieuw,HP,HPE ProLiant DL360 DL380 ML350 Gen8 Gen9 Gen10 Gen10+,Gisteren
HP ProBook 440 G6 Core i5-8265U 8GB DDR4 512GB SSD W11,"€ 249,99",Hp probook 440 g6 core i5-8265u 8gb ddr4 512gb ssd w11 hp probook 440 g6 intel core | i5-8265u (max. 3.9Ghz) 14.1 Inch full hd ips,https://www.marktplaats.nl/v/computers-en-software/windows-laptops/a1507113746-hp-probook-440-g6-core-i5-8265u-8gb-ddr4-512gb-ssd-w11,Gisteren,Gebruikt,HP,ProBook 440 G6,Gisteren
HP Zbook Fury 16 G10 | Intel i7 | 64 GB | 1 TB | Nvidia 3500,"€ 2.250,00","Hp zbook fury 16 g10 refurbished a+ grade, kan een minimaal spoortje hebben. Vrijwel in nieuwstaat. Processor : intel i7 13700hx i",https://www.marktplaats.nl/v/computers-en-software/windows-laptops/a1509611621-hp-zbook-fury-16-g10-intel-i7-64-gb-1-tb-nvidia-3500,Vandaag,Refurbished,HP,Zbook Fury 16 G10,Vandaag
HP Elitebook 840 G3 Intel Core i5 6300U | 8GB DDR4 | 256G...,"€ 169,00","L&o computers maakt de verkoop van gebruikte ex-lease producten mogelijk door deze in de productieafdeling te controleren, tes",https://www.marktplaats.nl/v/computers-en-software/windows-laptops/a1509036827-hp-elitebook-840-g3-intel-core-i5-6300u-8gb-ddr4-256g,Vandaag,Zo goed als nieuw,HP,Elitebook 840 G3,Vandaag
HP - ac usb proximity reader (cz208a),"€ 75,00",Ac usb proximity reader (cz208a) productinformatiehp access control usb proximity reader overzicht van de oplossing bescherm de ve,https://www.marktplaats.nl/v/computers-en-software/printerbenodigdheden/a1497304248-hp-ac-usb-proximity-reader-cz208a,Vandaag,Zo goed als nieuw,HP,ac usb proximity reader (cz208a),Vandaag
HP ZBook FireFly 14 G7 | i7 | 32 Gb | 512 Gb SSD | Quadro,"€ 399,00",It bedrijf biedt aan: een zeer nette en complete hp zbook firefly 14 g7. De laptop is volledig gecontroleerd en voorzien van de la,https://www.marktplaats.nl/v/computers-en-software/windows-laptops/a1509782556-hp-zbook-firefly-14-g7-i7-32-gb-512-gb-ssd-quadro,Vandaag,Refurbished,HP,ZBook FireFly 14 G7,Vandaag
HP - HP High-Performance Secure EIO Hard Disk (J8019A),"€ 150,00",Hp high-performance secure eio hard disk (j8019a) tcop bv(second hand hp) weerschip 10 3991 cr houten tel.: 030-2288022 Fax.: 030-,https://www.marktplaats.nl/v/computers-en-software/printerbenodigdheden/a1497304255-hp-hp-high-performance-secure-eio-hard-disk-j8019a,Vandaag,Zo goed als nieuw,HP,J8019A,Vandaag
HP LaserJet Pro MFP M428fdw Refurbished inclusief Garantie,"€ 395,00","Optimaliseer jouw kantoorproductiviteit met de hp laserjet pro mfp m428fdw , dé multifunctionele zwart-wit laserprinter die snelhe",https://www.marktplaats.nl/v/computers-en-software/printers/a1508502807-hp-laserjet-pro-mfp-m428fdw-refurbished-inclusief-garantie,Vandaag,Zo goed als nieuw,HP,LaserJet Pro MFP M428fdw,Vandaag
HP - Netwerkkaart 620N (J7934G),"€ 50,00",7934-69011=j7934a=j7934g hp jetdirect 620n internal print server - 10baset and 100basetx lan interface board - plugs into peripher,https://www.marktplaats.nl/v/computers-en-software/printerbenodigdheden/a1497304170-hp-netwerkkaart-620n-j7934g,Gisteren,Zo goed als nieuw,HP,620N (J7934G),Gisteren
Dell Optiplex 5080 i5 8GB DDR4 256GB NVMe Windows 11/10,"€ 399,00",Welkom bij pc magnaat! Graag bieden wij u het volgende aan: merk : dell model serie: optiplex model type: 5080 formaat: klein (tin,https://www.marktplaats.nl/v/computers-en-software/desktop-pc-s/a1509614843-dell-optiplex-5080-i5-8gb-ddr4-256gb-nvme-windows-11-10,Gisteren,Zo goed als nieuw,Dell,Optiplex 5080,Gisteren
HP - (q3701a),"€ 125,00",(q3701a) tcop bv(second hand hp) weerschip 10 3991 cr houten tel.: 030-2288022 Fax.: 030-2250842 Bezichtiging en afhaal op afspraa,https://www.marktplaats.nl/v/computers-en-software/printerbenodigdheden/a1497304200-hp-q3701a,Gisteren,Zo goed als nieuw,HP,q3701a,Gisteren
HP - duplexmodule (c8258a),"€ 20,00",Duplexmodule (c8258a) tcop bv(second hand hp) weerschip 10 3991 cr houten tel.: 030-2288022 Fax.: 030-2250842 Bezichtiging en afha,https://www.marktplaats.nl/v/computers-en-software/printerbenodigdheden/a1497304246-hp-duplexmodule-c8258a,Gisteren,Zo goed als nieuw,HP,c8258a,Gisteren
HP - Designjet T770 PostScript Upgrade Kit (CN500A),"€ 795,00",Designjet t770 postscript upgrade kit (cn500a) tcop bv(second hand hp) weerschip 10 3991 cr houten tel.: 030-2288022 Fax.: 030-225,https://www.marktplaats.nl/v/computers-en-software/printerbenodigdheden/a1497304383-hp-designjet-t770-postscript-upgrade-kit-cn500a,Vandaag,Zo goed als nieuw,HP,Designjet T770 PostScript Upgrade Kit (CN500A),Vandaag
HP - nfc/wireless direct 1200w mobile print accessory,"€ 35,00",Nfc/wireless direct 1200w mobile print accessory (e5k46a) tcop bv(second hand hp) weerschip 10 3991 cr houten tel.: 030-2288022 Fa,https://www.marktplaats.nl/v/computers-en-software/printerbenodigdheden/a1497304251-hp-nfc-wireless-direct-1200w-mobile-print-accessory,Vandaag,Zo goed als nieuw,HP,1200w,Vandaag
HP - Netwerkkaart 615N (J6075A),"€ 40,00",Tcop bv(second hand hp) weerschip 10 3991 cr houten tel.: 030-2288022 Fax.: 030-2250842 Bezichtiging en afhaal op afspraak. • Alle,https://www.marktplaats.nl/v/computers-en-software/printerbenodigdheden/a1497304176-hp-netwerkkaart-615n-j6075a,Eergisteren,Zo goed als nieuw,HP,615N (J6075A),Eergisteren
HP ZBook 15 G6 Intel Core i7 9850H | 16GB | 512GB SSD | 1...,"€ 449,00","Nu in de aanbieding van € 539,00 voor € 449,00! L&o computers maakt de verkoop van gebruikte ex-lease producten moge",https://www.marktplaats.nl/v/computers-en-software/windows-laptops/a1508549194-hp-zbook-15-g6-intel-core-i7-9850h-16gb-512gb-ssd-1,Eergisteren,Gebruikt,HP,ZBook 15 G6,Eergisteren
Dell OptiPlex 7060 Micro Core i5 8400 - SSD 512 GB RAM 16GB,"€ 329,99","Intel core | i5-8400t (max. 3.3 Ghz) 16gb ddr4 sdram werkgeheugen 512 ssd nmve opslagcapaciteit windows 11 pro 64bits 5x usb-3.2,",https://www.marktplaats.nl/v/computers-en-software/desktop-pc-s/a1486019163-dell-optiplex-7060-micro-core-i5-8400-ssd-512-gb-ram-16gb,Vandaag,Zo goed als nieuw,Dell,OptiPlex 7060 Micro,Vandaag
HP ProDesk 400 G4 i5 8GB DDR4 256GB NVMe Windows 11/10,"€ 259,00",Welkom bij pc magnaat! Graag bieden wij u het volgende aan: merk : hp model serie: prodesk model type: 400 g4 formaat: klein (tiny,https://www.marktplaats.nl/v/computers-en-software/desktop-pc-s/a1509614858-hp-prodesk-400-g4-i5-8gb-ddr4-256gb-nvme-windows-11-10,Vandaag,Zo goed als nieuw,HP,ProDesk 400 G4,Vandaag
HP Elitebook 830 G7 | Intel i5 | 256 SSD | 16 GB | NIEUW,"€ 599,00",Hp elitebook 830 g7 nieuw in gesealde doos garantie : 24 mnd. Garantie processor : intel i5 10210u intern geheugen : 16 gb ddr4 ha,https://www.marktplaats.nl/v/computers-en-software/windows-laptops/a1459615465-hp-elitebook-830-g7-intel-i5-256-ssd-16-gb-nieuw,Vandaag,Nieuw,HP,Elitebook 830 G7,Vandaag
HP Thunderbolt Dock 120 watt G4 cradles & docks,"€ 85,50",Extra info: netvoerringsadapter niet meegeleverd dit product is een retour binnen de bedenktijd van 30 dagen dus zou gebruikt kunn,https://www.marktplaats.nl/v/computers-en-software/dockingstations/a1509749808-hp-thunderbolt-dock-120-watt-g4-cradles-docks,Vandaag,Nieuw,HP,Thunderbolt Dock 120 watt G4,Vandaag
TOT 90% KORTING HP DELL mini PC SFF LFF i3 i5 i7 DDR4 SSD,"€ 30,00","We hebben deze pcs van failliete bedrijven gekregen, daarom zijn de prijzen zo goedkoop. Dit zijn vaste prijzen en al erg goedkoop",https://www.marktplaats.nl/v/computers-en-software/desktop-pc-s/a1509612205-tot-90-korting-hp-dell-mini-pc-sff-lff-i3-i5-i7-ddr4-ssd,Vandaag,Gebruikt,HP DELL,Unknown,Vandaag
HP ProDesk 600 G5 DM i3 8GB DDR4 256GB NVMe Windows 11/10,"€ 169,00",Welkom bij pc magnaat! Graag bieden wij u het volgende aan: merk : hp model serie: prodesk model type: 600 g5 formaat: klein (tiny,https://www.marktplaats.nl/v/computers-en-software/desktop-pc-s/a1509614894-hp-prodesk-600-g5-dm-i3-8gb-ddr4-256gb-nvme-windows-11-10,Vandaag,Zo goed als nieuw,HP,ProDesk 600 G5,Vandaag
HP Probook 430 G5 Intel Core i3 8130U | 8GB DDR4 | 128GB...,"€ 149,00","L&o computers maakt de verkoop van gebruikte ex-lease producten mogelijk door deze in de productieafdeling te controleren, tes",https://www.marktplaats.nl/v/computers-en-software/windows-laptops/a1507288435-hp-probook-430-g5-intel-core-i3-8130u-8gb-ddr4-128gb,Vandaag,Zo goed als nieuw,HP,Probook 430 G5,Vandaag
Datascan - DS014010 fontUSB,"€ 200,00","Barcode fontmodule printers (voor accept giro) (ds014010) usb artikelnummer ds014010, geschikt voor de volgende printers: lj p3005",https://www.marktplaats.nl/v/computers-en-software/printerbenodigdheden/a1497304417-datascan-ds014010-fontusb,Vandaag,Zo goed als nieuw,Datascan,DS014010,Vandaag
HP Elitebook 840 G8 | Core i5 / 16GB / 256GB SSD,"€ 415,00",Hp elitebook 840 g8 de hp elitebook 840 g8 is een zakelijke laptop die tot de hp elitebook-serie behoort. Voorzien van een 11e gen,https://www.marktplaats.nl/v/computers-en-software/windows-laptops/a1493589719-hp-elitebook-840-g8-core-i5-16gb-256gb-ssd,Vandaag,Gebruikt,HP,Elitebook 840 G8,Vandaag
Dell Optiplex 3080 MFF i5 8GB DDR4 256GB NVMe Windows10/11,"€ 329,00",Welkom bij pc magnaat! Graag bieden wij u het volgende aan: merk : dell model serie: optiplex model type: 3080 formaat: klein (tin,https://www.marktplaats.nl/v/computers-en-software/desktop-pc-s/a1509614917-dell-optiplex-3080-mff-i5-8gb-ddr4-256gb-nvme-windows10-11,Vandaag,Zo goed als nieuw,Dell,Optiplex 3080,Vandaag
HP E232 B-Grade | Zonder standaard,"€ 39,00","Hp elitedisplay e232 let op: b-grade product, de monitor heeft bijvoorbeeld een kras op het display of een dode pixel. Amper te zi",https://www.marktplaats.nl/v/computers-en-software/monitoren/a1493756710-hp-e232-b-grade-zonder-standaard,Vandaag,Gebruikt,HP,Elitedisplay E232,Vandaag
HP Elitebook 840 G5 Intel Core i7 8650U | 8GB | 256GB | F...,"€ 279,00","L&o computers maakt de verkoop van gebruikte ex-lease producten mogelijk door deze in de productieafdeling te controleren, tes",https://www.marktplaats.nl/v/computers-en-software/windows-laptops/a1508623307-hp-elitebook-840-g5-intel-core-i7-8650u-8gb-256gb-f,Vandaag,Gebruikt,HP,Elitebook 840 G5,Vandaag
Jetmobile - Jetmobile JM30100U barcode module,"€ 100,00",- nog op voorraad:37 jetmobile jm30100u barcode module geschikt voor: clj 3000(1) jm30100u clj 3800 jm30100u clj cm3530mfp jm30100,https://www.marktplaats.nl/v/computers-en-software/printerbenodigdheden/a1497304177-jetmobile-jetmobile-jm30100u-barcode-module,Vandaag,Nieuw,Jetmobile,JM30100U,Vandaag
HP ZBook 15 G3 | Core i7 / 32GB / 1TB SSD,"€ 449,00","Hp workstation zbook 15 g3 extreem sterke laptop, een echte desktopvervanger. Wordt geleverd met adapter en netsnoer. Voorzien van",https://www.marktplaats.nl/v/computers-en-software/windows-laptops/a1498036870-hp-zbook-15-g3-core-i7-32gb-1tb-ssd,Vandaag,Gebruikt,HP,ZBook 15 G3,Vandaag
HP Zbook 17 G5 Intel Core i7 8750H | 16GB | 256GB | AMD R...,"€ 499,00","L&o computers maakt de verkoop van gebruikte ex-lease producten mogelijk door deze in de productieafdeling te controleren, tes",https://www.marktplaats.nl/v/computers-en-software/windows-laptops/a1509185867-hp-zbook-17-g5-intel-core-i7-8750h-16gb-256gb-amd-r,Vandaag,Gebruikt,HP,Zbook 17 G5,Vandaag
HP Compaq Acer Toshiba Dell Asus Sony Adapter oplader (TIP),"€ 14,99","Viadennis levert deze nieuwe replacement adapters, accu's en toetsenborden. Adapters al vanaf 15 euro met 12 maanden volledige",https://www.marktplaats.nl/v/computers-en-software/laptop-opladers/a1001544287-hp-compaq-acer-toshiba-dell-asus-sony-adapter-oplader-tip,Eergisteren,Nieuw,Unknown,Adapter oplader (TIP),Eergisteren
HP ProDesk 600 G4 DM i5-8500T 8GB DDR4 256GB NVMe,"€ 239,00",Welkom bij pc magnaat! Graag bieden wij u het volgende aan: merk : hp model serie: prodesk model type: 600 g4 formaat: klein (tiny,https://www.marktplaats.nl/v/computers-en-software/desktop-pc-s/a1509614821-hp-prodesk-600-g4-dm-i5-8500t-8gb-ddr4-256gb-nvme,Eergisteren,Zo goed als nieuw,HP,ProDesk 600 G4,Eergisteren
Jetmobile - Jetmobile JM30100X barcode module,"€ 175,00",- nog op voorraad:7 jetmobile jm30100x barcode module geschikt voor: lj enterprise m506 jm30100x lj enterprise m507 jm30100x lj en,https://www.marktplaats.nl/v/computers-en-software/printerbenodigdheden/a1497304279-jetmobile-jetmobile-jm30100x-barcode-module,Gisteren,Nieuw,Jetmobile,JM30100X,Gisteren
Refurbished HP ZBook 15 G6 met garantie,"€ 548,95","Hp zbook 15 g6 i7-9850h, 32gb ram/512gb ssd, 15.6"" fhd, wifi+bt+4g wwan, quadro t1000, w11p met minimaal 2 jaar garantie uitg",https://www.marktplaats.nl/v/computers-en-software/windows-laptops/a1502902900-refurbished-hp-zbook-15-g6-met-garantie,Gisteren,Gebruikt,HP,ZBook 15 G6,Gisteren
Dell HP SuperMicro IBM servers direct leverbaar met garantie,Op aanvraag,Diverse merken en modellen refurbished servers en server onderdelen direct uit voorraad leverbaar. Staat hetgeen u zoekt niet in h,https://www.marktplaats.nl/v/computers-en-software/servers/a1290691562-dell-hp-supermicro-ibm-servers-direct-leverbaar-met-garantie,Eergisteren,Zo goed als nieuw,Unknown,Unknown,Eergisteren
Dell T5810 xeon-e5-v3 16 GB 256 GB,"€ 149,00","Welkom bij dubbelgaaf! Jouw vertrouwde bron voor hoogwaardige refurbished elektronica van topmerken zoals apple, microsoft, dell,",https://www.marktplaats.nl/v/computers-en-software/desktop-pc-s/a1498059965-dell-t5810-xeon-e5-v3-16-gb-256-gb,Eergisteren,Zo goed als nieuw,Dell,T5810 xeon-e5-v3,Eergisteren
Refurbished HP Z840 Workstation 16core 128gb Quadro K5000,"€ 600,00","Ben je op zoek naar een krachtige workstation voor zware toepassingen zoals videobewerking, 3d-rendering of wetenschappelijke simu",https://www.marktplaats.nl/v/computers-en-software/desktop-pc-s/a1509322403-refurbished-hp-z840-workstation-16core-128gb-quadro-k5000,18 jan 25,Refurbished,HP,Z840 Workstation,18 jan 25
HP Envy Laptop 13-ah0120nd | Intel Core i5 | 8GB,"€ 250,00","De hp envy laptop 13-ah0120nd is een stijlvolle en krachtige laptop, ideaal voor zowel werk als ontspanning. Met een 13,3-inch ful",https://www.marktplaats.nl/v/computers-en-software/windows-laptops/a1506325192-hp-envy-laptop-13-ah0120nd-intel-core-i5-8gb,18 jan 25,Gebruikt,HP,Envy 13-ah0120nd,18 jan 25
"HP LED monitor 20"" wide LCD TFT","€ 30,00","Goed werkende led monitor van hewlett-packard (hp) incl stroomkabel. Met dvi en d-sub poort.  In nette staat, werkt helemaal naar",https://www.marktplaats.nl/v/computers-en-software/monitoren/m2226008819-hp-led-monitor-20-wide-lcd-tft,Vandaag,Zo goed als nieuw,HP,"LED monitor 20"" wide LCD TFT",Vandaag
HP - analoge fax acc (q3701a),"€ 125,00",Analoge fax acc (q3701a) tcop bv(second hand hp) weerschip 10 3991 cr houten tel.: 030-2288022 Fax.: 030-2250842 Bezichtiging en a,https://www.marktplaats.nl/v/computers-en-software/printerbenodigdheden/a1497304193-hp-analoge-fax-acc-q3701a,Vandaag,Zo goed als nieuw,HP,Q3701A,Vandaag
"HP - extra 256mb for cm6030,cm6040,cm6049 (q7558a)","€ 125,00","Extra 256mb for cm6030,cm6040,cm6049 (q7558a) tcop bv(second hand hp) weerschip 10 3991 cr houten tel.: 030-2288022 Fax.: 030-2250",https://www.marktplaats.nl/v/computers-en-software/printerbenodigdheden/a1497304207-hp-extra-256mb-for-cm6030-cm6040-cm6049-q7558a,Vandaag,Zo goed als nieuw,HP,Q7558A,Vandaag
HP - DesignJet Z6100ps Circut Board Omas Controller,"€ 50,00",Designjet z6100ps circut board omas controller (q6651-60156) tcop bv(second hand hp) weerschip 10 3991 cr houten tel.: 030-2288022,https://www.marktplaats.nl/v/computers-en-software/printerbenodigdheden/a1497304142-hp-designjet-z6100ps-circut-board-omas-controller,Vandaag,Zo goed als nieuw,HP,DesignJet Z6100ps,Vandaag
"HP - memory 512mb, 200p ddr 167mhz (q7559a)","€ 125,00","Memory 512mb, 200p ddr 167mhz (q7559a) tcop bv(second hand hp) weerschip 10 3991 cr houten tel.: 030-2288022 Fax.: 030-2250842 Bez",https://www.marktplaats.nl/v/computers-en-software/printerbenodigdheden/a1497304201-hp-memory-512mb-200p-ddr-167mhz-q7559a,Vandaag,Zo goed als nieuw,HP,q7559a,Vandaag
HP Zbook Fury 17 G7 | Intel i7 | 32GB | 512 SSD | Quadro3000,"€ 1.399,00","Refurbished a+ grade, vrijwel in nieuwstaat! Processor : intel i7 10850h intern geheugen: 32 gb ddr4 ssd : 500 gb nvme turbo ssd (",https://www.marktplaats.nl/v/computers-en-software/windows-laptops/a1508165974-hp-zbook-fury-17-g7-intel-i7-32gb-512-ssd-quadro3000,Vandaag,Refurbished,HP,Zbook Fury 17 G7,Vandaag
HP Elitebook 840 G5 Intel Core i7 8650U | 8GB | 256GB | F...,"€ 269,00","L&o computers maakt de verkoop van gebruikte ex-lease producten mogelijk door deze in de productieafdeling te controleren, tes",https://www.marktplaats.nl/v/computers-en-software/windows-laptops/a1508623320-hp-elitebook-840-g5-intel-core-i7-8650u-8gb-256gb-f,Vandaag,Gebruikt,HP,Elitebook 840 G5,Vandaag
Lenovo TinkCentre SFF M720s i3-8100 8GB 256GB NVMe W11,"€ 129,00",Welkom bij pc magnaat! Graag bieden wij u het volgende aan: merk : lenovo model serie: thinkcentre model type: m720s formaat: midd,https://www.marktplaats.nl/v/computers-en-software/desktop-pc-s/a1509614818-lenovo-tinkcentre-sff-m720s-i3-8100-8gb-256gb-nvme-w11,Vandaag,Gebruikt,Lenovo,TinkCentre M720s,Vandaag
Lenovo ThinkPad DK1633 USB-C docking station,"€ 59,99","Lenovo thinkpad dk1633 docking station optimaliseer je werkruimte met het lenovo dk1633 dockstation - veelzijdig, krachtig, en com",https://www.marktplaats.nl/v/computers-en-software/dockingstations/a1505956297-lenovo-thinkpad-dk1633-usb-c-docking-station,Vandaag,Refurbished,Lenovo,ThinkPad DK1633,Vandaag
HP Z440 Workstation | XEON / 16GB ram / 256GB SSD,"€ 179,00","Hp z440 workstation zeer krachtige tower pc, voorzien van een intel xeon processor en 256gb ssd deze pc beschikt over een quadro k",https://www.marktplaats.nl/v/computers-en-software/desktop-pc-s/a1497307768-hp-z440-workstation-xeon-16gb-ram-256gb-ssd,Vandaag,Gebruikt,HP,Z440,Vandaag
HP - Main Board DesignJet Z6100 (Q6651-60209),"€ 250,00",Main board designjet z6100 (q6651-60209) tcop bv(second hand hp) weerschip 10 3991 cr houten tel.: 030-2288022 Fax.: 030-2250842 B,https://www.marktplaats.nl/v/computers-en-software/printerbenodigdheden/a1497304139-hp-main-board-designjet-z6100-q6651-60209,Vandaag,Zo goed als nieuw,HP,DesignJet Z6100 (Q6651-60209),Vandaag
HP Probook 440 G5 i5-8250 W11 8GB DDR4 256GB SSD W11,"€ 139,99","Hp probook 440 g5 intel core | i5-8250u (max. 3.4Ghz) 14.1 Inch full hd ips led, resolutie 1920x1080 8gb ddr4 sdram werkgeheugen 2",https://www.marktplaats.nl/v/computers-en-software/windows-laptops/a1509561786-hp-probook-440-g5-i5-8250-w11-8gb-ddr4-256gb-ssd-w11,Vandaag,Gebruikt,HP,Probook 440 G5,Vandaag
HP - lj 1 gb 90-pin ddr3 dimm modul (g6w84a),"€ 295,00",Lj 1 gb 90-pin ddr3 dimm modul (g6w84a) tcop bv(second hand hp) weerschip 10 3991 cr houten tel.: 030-2288022 Fax.: 030-2250842 Be,https://www.marktplaats.nl/v/computers-en-software/printerbenodigdheden/a1497304232-hp-lj-1-gb-90-pin-ddr3-dimm-modul-g6w84a,Vandaag,Nieuw,HP,lj 1 gb 90-pin ddr3 dimm g6w84a,Vandaag
HP - 64MB DDR2 144 PIN DRAM DIMM (CB421A),"€ 75,00",64mb ddr2 144 pin dram dimm (cb421a) tcop bv(second hand hp) weerschip 10 3991 cr houten tel.: 030-2288022 Fax.: 030-2250842 Bezic,https://www.marktplaats.nl/v/computers-en-software/printerbenodigdheden/a1497304419-hp-64mb-ddr2-144-pin-dram-dimm-cb421a,Vandaag,Zo goed als nieuw,HP,CB421A,Vandaag
HP - Designjet Z6100 Slide in Card (Q1273-20207),"€ 50,00",Designjet z6100 slide in card (q1273-20207) tcop bv(second hand hp) weerschip 10 3991 cr houten tel.: 030-2288022 Fax.: 030-225084,https://www.marktplaats.nl/v/computers-en-software/printerbenodigdheden/a1497304141-hp-designjet-z6100-slide-in-card-q1273-20207,Gisteren,Zo goed als nieuw,HP,Designjet Z6100,Gisteren
HP - JETDIRECT CONNECTIVITY CARD (J4315A),"€ 40,00","This jetdirect connectivity card has usb, serial and localtalk connectors and comes with a manual and software. Tcop bv(second han",https://www.marktplaats.nl/v/computers-en-software/printerbenodigdheden/a1497304166-hp-jetdirect-connectivity-card-j4315a,Gisteren,Zo goed als nieuw,HP,JETDIRECT CONNECTIVITY CARD (J4315A),Gisteren
HP t5740e Thin Client| 4GB SSD| 4GB DDR3| Win7E,"€ 19,95","Hp t5740e thin client processor: intel atom n280 1,66ghz geheugen: 4gb ddr3 opslag: 4gb ssd flash videokaart: intel mobile gl40 ve",https://www.marktplaats.nl/v/computers-en-software/desktop-pc-s/a1480920979-hp-t5740e-thin-client-4gb-ssd-4gb-ddr3-win7e,Vandaag,Zo goed als nieuw,HP,t5740e,Vandaag
HP ProBook 650 G2 - Azerty | Intel Core i5 | 8GB,"€ 165,00","Ontdek de hp probook 650 g2, een betrouwbare laptop met een 15,6"" full hd beeldscherm, ideaal voor zowel werk als entertainme",https://www.marktplaats.nl/v/computers-en-software/windows-laptops/a1508150204-hp-probook-650-g2-azerty-intel-core-i5-8gb,Vandaag,Zo goed als nieuw,HP,ProBook 650 G2,Vandaag
HP t520 ThinClient| AMD GX-212JC| 16GB SSD| 4GB DDR3| Win8,"€ 45,99",Specificaties: processor: amd gx-212jc 1.2Ghz geheugen: 4gb ddr3l opslag: 16gb ssd videokaart: amd radeon hd graphics verbinding (,https://www.marktplaats.nl/v/computers-en-software/desktop-pc-s/a1481767020-hp-t520-thinclient-amd-gx-212jc-16gb-ssd-4gb-ddr3-win8,Vandaag,Zo goed als nieuw,HP,t520 ThinClient,Vandaag
Refurbished HP EliteDesk 800 G5 SFF met garantie,"€ 289,95","Hp elitedesk 800 g5 sff i5-9500 6-core, 16gb ddr4/256gb ssd, dvdrw, 2x usb-c, 2x dp, win 11 pro met minimaal 2 jaar garantie een m",https://www.marktplaats.nl/v/computers-en-software/desktop-pc-s/a1509153627-refurbished-hp-elitedesk-800-g5-sff-met-garantie,Vandaag,Gebruikt,HP,EliteDesk 800 G5 SFF,Vandaag
HP ProBook 450 G7 - i7 | Intel Core i7 | 8GB,"€ 395,00","Ontdek de hp probook 450 g7, een betrouwbare laptop met solide prestaties voor zowel werk als ontspanning. Deze 15,6-inch laptop b",https://www.marktplaats.nl/v/computers-en-software/windows-laptops/a1505439686-hp-probook-450-g7-i7-intel-core-i7-8gb,Vandaag,Gebruikt,HP,ProBook 450 G7,Vandaag
HP Probook 440 G4 Intel Core i3 7100U | 8GB | 128GB SSD |...,"€ 129,00","L&o computers maakt de verkoop van gebruikte ex-lease producten mogelijk door deze in de productieafdeling te controleren, tes",https://www.marktplaats.nl/v/computers-en-software/windows-laptops/a1508248835-hp-probook-440-g4-intel-core-i3-7100u-8gb-128gb-ssd,Vandaag,Zo goed als nieuw,HP,Probook 440 G4,Vandaag
BASIC Game PC HP i5 NVIDIA GT1030 2GB - Windows 11,"€ 329,00",Refurbished game pc van alpha-shop: de refurbished basic game pc is door ons samengesteld om jou te voorzien van een zeer voordeli,https://www.marktplaats.nl/v/computers-en-software/desktop-pc-s/a1507378440-basic-game-pc-hp-i5-nvidia-gt1030-2gb-windows-11,Vandaag,Nieuw,HP,Unknown,Vandaag
